stat_date,證券代號,證券名稱,年度,月份,營收,備註
2024-10-01,8222,寶一,2024,10,83906,去年度因生產不及所致
2024-10-01,8374,羅昇,2024,10,411223,歐洲綠能產品銷售進入旺季，台灣自動化市場需求回溫及併入怡進營收，故本月營收較去年變動達79.98%
2024-10-01,8996,高力,2024,10,346058,
2024-10-01,1603,華電,2024,10,397191,
2024-10-01,1604,聲寶,2024,10,696352,
2024-10-01,1605,華新,2024,10,14774899,
2024-10-01,1608,華榮,2024,10,861992,
2024-10-01,1609,大亞,2024,10,2501911,
2024-10-01,1611,中電,2024,10,90478,
2024-10-01,1612,宏泰,2024,10,583713,
2024-10-01,1614,三洋電,2024,10,372021,
2024-10-01,1615,大山,2024,10,499356,
2024-10-01,1616,億泰,2024,10,417503,
2024-10-01,1617,榮星,2024,10,292385,
2024-10-01,1618,合機,2024,10,220155,
2024-10-01,4930,燦星網,2024,10,606596,
2024-10-01,5283,禾聯碩,2024,10,472487,
2024-10-01,1708,東鹼,2024,10,592394,
2024-10-01,1709,和益,2024,10,660689,
2024-10-01,1710,東聯,2024,10,1497476,無
2024-10-01,1711,永光,2024,10,641785,
2024-10-01,1712,興農,2024,10,1604818,
2024-10-01,1713,國化,2024,10,56770,
2024-10-01,1714,和桐,2024,10,2019941,
2024-10-01,1717,長興,2024,10,3526514,
2024-10-01,1718,中纖,2024,10,4794863,"本月營業收入淨額變動主要係認列子公司台中銀行公司透過損益按公允價值衡量之金融資產及負債利益1,054,455仟元。"
2024-10-01,1721,三晃,2024,10,159047,
2024-10-01,1722,台肥,2024,10,910914,
2024-10-01,1723,中碳,2024,10,632708,
2024-10-01,1725,元禎,2024,10,825702,
2024-10-01,1726,永記,2024,10,819809,
2024-10-01,1727,中華化,2024,10,203926,今年10月月營收較去年同期增加達50%以上，主係本公司特用化學品及電子化學品銷量皆較去年同期增加
2024-10-01,1730,花仙子,2024,10,229555,
2024-10-01,1732,毛寶,2024,10,44708,
2024-10-01,1735,日勝化,2024,10,214268,
2024-10-01,1773,勝一,2024,10,970416,
2024-10-01,1776,展宇,2024,10,107496,
2024-10-01,4720,德淵,2024,10,336425,
2024-10-01,4722,國精化,2024,10,295922,
2024-10-01,4739,康普,2024,10,304470,
2024-10-01,4755,三福化,2024,10,407258,
2024-10-01,4764,雙鍵,2024,10,250436,
2024-10-01,4766,南寶,2024,10,2090536,
2024-10-01,4770,上品,2024,10,546920,
2024-10-01,1707,葡萄王,2024,10,879106,
2024-10-01,1720,生達,2024,10,536936,
2024-10-01,1731,美吾華,2024,10,120718,本月美髮及醫藥產品均出貨暢旺，當月及累計營收皆較去年同期成長逾15%。
2024-10-01,1733,五鼎,2024,10,156748,
2024-10-01,1734,杏輝,2024,10,289331,
2024-10-01,1752,南光,2024,10,215996,
2024-10-01,1760,寶齡富錦,2024,10,130388,
2024-10-01,1762,中化生,2024,10,77116,當月營收較去年同期減少，主係部份產品因應市場變化調整供貨。
2024-10-01,1783,和康生,2024,10,61973,
2024-10-01,1786,科妍,2024,10,80576,
2024-10-01,1789,神隆,2024,10,227722,
2024-10-01,1795,美時,2024,10,1884995,主係本月血癌用藥Lenalidomide於美國市場銷售量較去年同期增加所致
2024-10-01,3164,景岳,2024,10,23510,
2024-10-01,3705,永信,2024,10,744593,
2024-10-01,3716,中化控股,2024,10,741200,10月整體營收比去年同期增加2.42%
2024-10-01,4104,佳醫,2024,10,762803,
2024-10-01,4106,雃博,2024,10,205846,
2024-10-01,4108,懷特,2024,10,9493,本期營收減少係國外出貨時間差，國內外業務持續推廣中。
2024-10-01,4119,旭富,2024,10,168385,既有產品銷貨成長
2024-10-01,4133,亞諾法,2024,10,28291,
2024-10-01,4142,國光生,2024,10,479993,
2024-10-01,4155,訊映,2024,10,144651,113年10月營收較112年10月增加，係因北非客戶銷售成長及自113年10月起美國子公司Prodigy營收併入本公司所致。
2024-10-01,4164,承業醫,2024,10,237525,主係因去年同期有驗收大型儀器設備，而本月並無驗收大型儀器設備，故使得本月營收較去年同期月份大幅減少。
2024-10-01,4736,泰博,2024,10,394852,
2024-10-01,4737,華廣,2024,10,177974,
2024-10-01,4746,台耀,2024,10,381063,
2024-10-01,4771,望隼,2024,10,311009,
2024-10-01,6446,藥華藥,2024,10,914288,本月及本年累計營收較去年成長，主要來自認列美國子公司PharmaEssentia USA Corp. 之營收。
2024-10-01,6472,保瑞,2024,10,2089357,113.04起合併子公司USL營收及113.08.20收購Emergent BioSolutions旗下位於美國馬里蘭康登鎮無菌製劑廠營收納入合併
2024-10-01,6491,晶碩,2024,10,596564,
2024-10-01,6534,正瀚-創,2024,10,71962,本月較去年同期增加係部分客戶為補齊存貨所致。
2024-10-01,6645,金萬林-創,2024,10,47522,本月增減百分比達50％以上，係因代理設備較去年增加所致。
2024-10-01,6657,華安,2024,10,882,
2024-10-01,6782,視陽,2024,10,389345,主係去年同期受客戶庫存調整影響，使得基期較低。
2024-10-01,6794,向榮生技-創,2024,10,2620,本月營業收入較去年同期增加，主係勞務收入增加所致。
2024-10-01,6796,晉弘,2024,10,48533,
2024-10-01,6838,台新藥,2024,10,3488,APP13007銷貨收入
2024-10-01,6861,睿生光電,2024,10,161255,
2024-10-01,6885,全福生技,2024,10,33,諮詢服務收入
2024-10-01,6919,康霈*,2024,10,0,本月健康食品銷售較去年同期減少。
2024-10-01,6931,青松健康,2024,10,82316,
2024-10-01,6949,沛爾生醫-創,2024,10,1403,
2024-10-01,6955,邦睿生技-創,2024,10,17377,
2024-10-01,1802,台玻,2024,10,3650991,
2024-10-01,1806,冠軍,2024,10,292192,
2024-10-01,1809,中釉,2024,10,193253,
2024-10-01,1810,和成,2024,10,416023,
2024-10-01,1817,凱撒衛,2024,10,247743,
2024-10-01,1903,士紙,2024,10,11923,
2024-10-01,1904,正隆,2024,10,3625130,
2024-10-01,1905,華紙,2024,10,1587174,
2024-10-01,1906,寶隆,2024,10,294975,
2024-10-01,1907,永豐餘,2024,10,6496237,
2024-10-01,1909,榮成,2024,10,4344052,
2024-10-01,6790,永豐實,2024,10,921445,
2024-10-01,2002,中鋼,2024,10,27939847,
2024-10-01,2006,東和鋼鐵,2024,10,4561679,
2024-10-01,2007,燁興,2024,10,625216,
2024-10-01,2008,高興昌,2024,10,113743,
2024-10-01,2009,第一銅,2024,10,249383,
2024-10-01,2010,春源,2024,10,2037312,
2024-10-01,2012,春雨,2024,10,857280,
2024-10-01,2013,中鋼構,2024,10,1712631,
2024-10-01,2014,中鴻,2024,10,2045819,
2024-10-01,2015,豐興,2024,10,2547550,
2024-10-01,2017,官田鋼,2024,10,273966,去年本公司因歲修及景氣低迷關係，以致與前年相比營業額下降；今年度因景氣稍微好轉，營業額稍有提升。
2024-10-01,2020,美亞,2024,10,414192,
2024-10-01,2022,聚亨,2024,10,655976,
2024-10-01,2023,燁輝,2024,10,5820903,
2024-10-01,2024,志聯,2024,10,89631,
2024-10-01,2025,千興,2024,10,94997,
2024-10-01,2027,大成鋼,2024,10,8049301,
2024-10-01,2028,威致,2024,10,840223,
2024-10-01,2029,盛餘,2024,10,977190,
2024-10-01,2030,彰源,2024,10,901129,
2024-10-01,2031,新光鋼,2024,10,1263392,
2024-10-01,2032,新鋼,2024,10,285625,
2024-10-01,2033,佳大,2024,10,42652,
2024-10-01,2034,允強,2024,10,1318957,土耳其子公司因處高度通貨膨脹環境，應依IAS 29編製財報，故其本年度營收已按土耳其消費者物價指數波動率重述。
2024-10-01,2038,海光,2024,10,729717,
2024-10-01,2069,運錩,2024,10,895325,
2024-10-01,2211,長榮鋼,2024,10,1051980,主要為鋼構事業認列收入噸數較去年同期增加，致營收增加。
2024-10-01,3004,豐達科,2024,10,287348,
2024-10-01,5007,三星,2024,10,491025,
2024-10-01,9958,世紀鋼,2024,10,1036505,
2024-10-01,2101,南港,2024,10,765113,本公告係屬自結數，如與公告財報有所差異，請以財報為準，另113.9月新增子公司-南榮營建收入62億元。
2024-10-01,2102,泰豐,2024,10,30625,"自美國反傾銷案及停產後,衝擊本公司營收,但本公司仍致力於拓展全球其它區域的銷售。"
2024-10-01,2103,台橡,2024,10,3448466,
2024-10-01,2104,國際中橡,2024,10,1490017,
2024-10-01,2105,正新,2024,10,7777354,無。
2024-10-01,2106,建大,2024,10,2824515,
2024-10-01,2107,厚生,2024,10,96974,
2024-10-01,2108,南帝,2024,10,994474,
2024-10-01,2109,華豐,2024,10,462318,
2024-10-01,2114,鑫永銓,2024,10,129999,
2024-10-01,6582,申豐,2024,10,133915,本年累計營業收入受市場狀況影響，營收增加。
2024-10-01,1319,東陽,2024,10,2260509,
2024-10-01,1339,昭輝,2024,10,142837,
2024-10-01,1512,瑞利,2024,10,85368,
2024-10-01,1521,大億,2024,10,281914,
2024-10-01,1522,堤維西,2024,10,1674636,
2024-10-01,1524,耿鼎,2024,10,267140,
2024-10-01,1525,江申,2024,10,113608,
2024-10-01,1533,車王電,2024,10,497172,
2024-10-01,1536,和大,2024,10,427843,
2024-10-01,1563,巧新,2024,10,669091,
2024-10-01,1568,倉佑,2024,10,79163,
2024-10-01,1587,吉茂,2024,10,190030,
2024-10-01,2201,裕隆,2024,10,6625460,
2024-10-01,2204,中華,2024,10,2374520,
2024-10-01,2206,三陽工業,2024,10,4886174,
2024-10-01,2207,和泰車,2024,10,22607879,
2024-10-01,2227,裕日車,2024,10,1781651,
2024-10-01,2228,劍麟,2024,10,440640,
2024-10-01,2231,為升,2024,10,505180,
2024-10-01,2233,宇隆,2024,10,295813,
2024-10-01,2241,艾姆勒,2024,10,53247,
2024-10-01,2247,汎德永業,2024,10,4152635,
2024-10-01,2254,巨鎧精密-創,2024,10,41704,
2024-10-01,2258,鴻華先進-創,2024,10,768190,乘用車陸續交車，營收表現優於去年同期。
2024-10-01,2497,怡利電,2024,10,430382,
2024-10-01,3346,麗清,2024,10,802050,
2024-10-01,4551,智伸科,2024,10,678697,
2024-10-01,6288,聯嘉,2024,10,460069,
2024-10-01,6605,帝寶,2024,10,1750412,
2024-10-01,6988,威力暘-創,2024,10,74955,
2024-10-01,7732,金興精密,2024,10,57118,
2024-10-01,2302,麗正,2024,10,66820,
2024-10-01,2303,聯電,2024,10,21371110,
2024-10-01,2329,華泰,2024,10,1315755,
2024-10-01,2330,台積電,2024,10,314239713,
2024-10-01,2337,旺宏,2024,10,2135343,
2024-10-01,2338,光罩,2024,10,636836,
2024-10-01,2340,台亞,2024,10,379816,
2024-10-01,2342,茂矽,2024,10,179872,主要係晶圓市場需求較去年同期增加所致。
2024-10-01,2344,華邦電,2024,10,6097945,
2024-10-01,2351,順德,2024,10,853127,
2024-10-01,2363,矽統,2024,10,140674,113年9月1日起新增合併個體聯暻半導體(山東)有限公司營收
2024-10-01,2369,菱生,2024,10,424946,
2024-10-01,2379,瑞昱,2024,10,8947322,無
2024-10-01,2388,威盛,2024,10,1634881,出貨增加
2024-10-01,2401,凌陽,2024,10,511059,
2024-10-01,2408,南亞科,2024,10,2182240,
2024-10-01,2434,統懋,2024,10,3768,
2024-10-01,2436,偉詮電,2024,10,279502,
2024-10-01,2441,超豐,2024,10,1260888,
2024-10-01,2449,京元電子,2024,10,2410546,"以上營收不含停業部門營收:113年10月907,732仟元暨112年10月690,478仟元;113年1~10月8,212,520仟元,暨112年1~10月7,569,976仟元"
2024-10-01,2451,創見,2024,10,784582,
2024-10-01,2454,聯發科,2024,10,51117348,海外子公司之營收係以當月平均匯率換算之
2024-10-01,2458,義隆,2024,10,1083784,
2024-10-01,2481,強茂,2024,10,942180,"本月營收淨額含功率元件及其他IC產品$938,737仟元及太陽能$18,965仟元，減銷退/折$15,522仟元"
2024-10-01,3006,晶豪科,2024,10,1146747,
2024-10-01,3014,聯陽,2024,10,592935,
2024-10-01,3016,嘉晶,2024,10,342462,
2024-10-01,3034,聯詠,2024,10,8522705,
2024-10-01,3035,智原,2024,10,930020,
2024-10-01,3041,揚智,2024,10,137394,無
2024-10-01,3094,聯傑,2024,10,11501,
2024-10-01,3150,鈺寶-創,2024,10,20982,累計營收較去年同期增加，係因市場需求增加所致。
2024-10-01,3189,景碩,2024,10,2576678,
2024-10-01,3257,虹冠電,2024,10,50035,客戶需求減少
2024-10-01,3413,京鼎,2024,10,1604601,
2024-10-01,3443,創意,2024,10,1482729,
2024-10-01,3450,聯鈞,2024,10,864645,因本期客戶需求增加，致使營收增加。
2024-10-01,3530,晶相光,2024,10,137982,
2024-10-01,3532,台勝科,2024,10,974107,
2024-10-01,3545,敦泰,2024,10,1422489,
2024-10-01,3583,辛耘,2024,10,881700,
2024-10-01,3588,通嘉,2024,10,120059,
2024-10-01,3592,瑞鼎,2024,10,1987929,
2024-10-01,3686,達能,2024,10,8603,本期營收與去年同期差異，主要係本期電子零組件材料交易量較去年同期多所致
2024-10-01,3711,日月光投控,2024,10,56425583,
2024-10-01,4919,新唐,2024,10,2310485,
2024-10-01,4952,凌通,2024,10,177110,
2024-10-01,4961,天鈺,2024,10,1695577,
2024-10-01,4967,十銓,2024,10,1195186,
2024-10-01,4968,立積,2024,10,300033,
2024-10-01,5222,全訊,2024,10,102732,
2024-10-01,5269,祥碩,2024,10,622811,
2024-10-01,5285,界霖,2024,10,428101,
2024-10-01,5471,松翰,2024,10,217378,
2024-10-01,6202,盛群,2024,10,229296,
2024-10-01,6239,力成,2024,10,5798085,
2024-10-01,6243,迅杰,2024,10,70699,
2024-10-01,6257,矽格,2024,10,1680008,
2024-10-01,6271,同欣電,2024,10,994628,
2024-10-01,6423,億而得-創,2024,10,33235,
2024-10-01,6515,穎崴,2024,10,648059,受惠於全球AI及HPC客戶終端應用需求強勁持續拉貨，本月營收變動達50%以上
2024-10-01,6526,達發,2024,10,1627264,
2024-10-01,6531,愛普*,2024,10,445184,
2024-10-01,6533,晶心科,2024,10,153204,本期收入去年增加主要係因矽智財授權收入增加所致。
2024-10-01,6552,易華電,2024,10,116184,
2024-10-01,6695,芯鼎,2024,10,93397,
2024-10-01,6719,力智,2024,10,331517,
2024-10-01,6756,威鋒電子,2024,10,119518,
2024-10-01,6770,力積電,2024,10,3913891,
2024-10-01,6789,采鈺,2024,10,904867,因客戶需求增加所致。
2024-10-01,6799,來頡,2024,10,78364,
2024-10-01,6937,天虹,2024,10,119711,無
2024-10-01,8016,矽創,2024,10,1527520,
2024-10-01,8028,昇陽半導體,2024,10,344675,
2024-10-01,8081,致新,2024,10,682469,
2024-10-01,8110,華東,2024,10,749013,
2024-10-01,8131,福懋科,2024,10,713868,
2024-10-01,8150,南茂,2024,10,1784936,
2024-10-01,8162,微矽電子-創,2024,10,104533,
2024-10-01,8261,富鼎,2024,10,270450,
2024-10-01,8271,宇瞻,2024,10,703680,
2024-10-01,2301,光寶科,2024,10,12396253,
2024-10-01,2305,全友,2024,10,63109,113年10月當月光電子產品營收增加
2024-10-01,2324,仁寶,2024,10,85452293,無
2024-10-01,2331,精英,2024,10,1234601,
2024-10-01,2352,佳世達,2024,10,18007192,
2024-10-01,2353,宏��,2024,10,18819702,
2024-10-01,2356,英業達,2024,10,64685079,新增訂單與季節性需求致營收增加
2024-10-01,2357,華碩,2024,10,49931512,
2024-10-01,2362,藍天,2024,10,2759611,
2024-10-01,2364,倫飛,2024,10,100810,
2024-10-01,2365,昆盈,2024,10,65647,
2024-10-01,2376,技嘉,2024,10,25771684,AI訂單需求暢旺
2024-10-01,2377,微星,2024,10,20066245,
2024-10-01,2380,虹光,2024,10,253407,海外地區銷售增加。
2024-10-01,2382,廣達,2024,10,135893235,
2024-10-01,2387,精元,2024,10,1914108,
2024-10-01,2395,研華,2024,10,5534571,
2024-10-01,2397,友通,2024,10,968421,
2024-10-01,2399,映泰,2024,10,123494,
2024-10-01,2405,輔信,2024,10,140345,
2024-10-01,2417,圓剛,2024,10,233033,
2024-10-01,2425,承啟,2024,10,574857,
2024-10-01,2432,倚天酷��-創,2024,10,173107,
2024-10-01,2465,麗臺,2024,10,348625,
2024-10-01,2495,普安,2024,10,100628,
2024-10-01,3002,歐格,2024,10,36871,
2024-10-01,3005,神基,2024,10,3008903,
2024-10-01,3013,晟銘電,2024,10,773935,
2024-10-01,3017,奇鋐,2024,10,7080952,
2024-10-01,3022,威強電,2024,10,509230,
2024-10-01,3046,建��,2024,10,405851,
2024-10-01,3057,喬鼎,2024,10,34649,
2024-10-01,3060,銘異,2024,10,264822,
2024-10-01,3231,緯創,2024,10,96284824,
2024-10-01,3416,融程電,2024,10,309587,自113年度起新增合併子公司 TL Electronic GmbH及本月出貨增加
2024-10-01,3494,誠研,2024,10,87121,
2024-10-01,3515,華擎,2024,10,3086411,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異"
2024-10-01,3652,精聯,2024,10,185924,
2024-10-01,3701,大眾控,2024,10,1162500,
2024-10-01,3706,神達,2024,10,7148055,因超大規模雲端資料中心及雲端服務客戶們強力需求；另在車用電子市場方面，汽車製造業客戶需求也持續穩健。
2024-10-01,3712,永崴投控,2024,10,3985696,主要係因子公司本月承接工程案件依進度認列收入
2024-10-01,4916,事欣科,2024,10,284118,
2024-10-01,4938,和碩,2024,10,118801102,
2024-10-01,5258,虹堡,2024,10,683768,
2024-10-01,6117,迎廣,2024,10,211793,
2024-10-01,6128,上福,2024,10,507131,
2024-10-01,6166,凌華,2024,10,844822,
2024-10-01,6206,飛捷,2024,10,350683,
2024-10-01,6230,尼得科超眾,2024,10,710181,
2024-10-01,6235,華孚,2024,10,382878,
2024-10-01,6277,宏正,2024,10,445913,
2024-10-01,6414,樺漢,2024,10,12295636,"以上申報之合併營收已排除停業單位營收。113年1至10月及去年同期累計合併營收(含停業單位)為119,045,954仟元及97,769,769仟元。"
2024-10-01,6579,研揚,2024,10,524677,"自112年5月起新增合併子公司捷波；113年1~10月併入其營收為1,064,851仟元"
2024-10-01,6669,緯穎,2024,10,35381437,主要係客戶需求強勁
2024-10-01,6928,攸泰科技,2024,10,135453,本月較去年同期減少，係因客戶需求遞延
2024-10-01,8114,振樺電,2024,10,1281219,主係O2O Solutions逐步回溫與Embedded Foundry需求強勁所致。
2024-10-01,8163,達方,2024,10,2092763,
2024-10-01,8210,勤誠,2024,10,1046169,終端客戶所需產品大量出貨
2024-10-01,9912,偉聯,2024,10,42323,
2024-10-01,2323,中環,2024,10,714416,無
2024-10-01,2349,錸德,2024,10,520174,因應集團控制力調整，鈺德科技自2024年10月1日起，不納入合併個體改採用權益法認列，致本期合併營收不包含鈺德科技之合併營收。
2024-10-01,2374,佳能,2024,10,538836,
2024-10-01,2393,億光,2024,10,1725944,
2024-10-01,2406,國碩,2024,10,335759,係因子公司太陽能導電漿產品銷量增加所致。
2024-10-01,2409,友達,2024,10,20873385,
2024-10-01,2426,鼎元,2024,10,187153,咸瑞公司自113/2起非合併財務報表之子公司，不再納計合併營收。
2024-10-01,2429,銘旺科,2024,10,33997,本公司已於112年12月30日處分嵩達光電科技股份有限公司，自該日後嵩達營收將不納入合併。
2024-10-01,2438,翔耀,2024,10,37087,本期營業收入較去年同期明顯成長主要係因新增合併孫公司嵩達光電之營收
2024-10-01,2466,冠西電,2024,10,93171,主係因燈飾營收較去年同期增加
2024-10-01,2486,一詮,2024,10,515631,
2024-10-01,2489,瑞軒,2024,10,1881900,
2024-10-01,2491,吉祥全,2024,10,17154,
2024-10-01,3008,大立光,2024,10,6546847,
2024-10-01,3019,亞光,2024,10,2063567,
2024-10-01,3024,憶聲,2024,10,311371,本月子公司建案完工開始交屋，使營收增加
2024-10-01,3031,佰鴻,2024,10,68318,
2024-10-01,3038,全台,2024,10,284987,
2024-10-01,3049,精金,2024,10,147323,本期營收較去年同期增加182.10，係客戶需求增加所致。
2024-10-01,3050,鈺德,2024,10,98667,
2024-10-01,3051,力特,2024,10,174967,
2024-10-01,3059,華晶科,2024,10,646789,
2024-10-01,3149,正達,2024,10,168518,
2024-10-01,3168,眾福科,2024,10,255202,
2024-10-01,3356,奇偶,2024,10,126308,
2024-10-01,3406,玉晶光,2024,10,1974372,
2024-10-01,3437,榮創,2024,10,150617,
2024-10-01,3454,晶睿,2024,10,736622,
2024-10-01,3481,群創,2024,10,16896406,
2024-10-01,3504,揚明光,2024,10,213473,
2024-10-01,3535,晶彩科,2024,10,1647,本公司以銷售機台為主，113年10月出售機台較去年同期少，但113年累計出售機台較去年同期增加，此為產業特性，尚屬正常。
2024-10-01,3543,州巧,2024,10,263343,
2024-10-01,3563,牧德,2024,10,183770,產業景氣復甦
2024-10-01,3576,聯合再生,2024,10,303476,太陽能市場需求減緩，導致本年營收較去年減少。
2024-10-01,3591,艾笛森,2024,10,211416,
2024-10-01,3622,洋華,2024,10,118674,
2024-10-01,3714,富采,2024,10,1871093,
2024-10-01,4934,太極,2024,10,6541,本月營收較去年同月減少，主係市場需求減緩所致。
2024-10-01,4942,嘉彰,2024,10,433411,
2024-10-01,4949,有成精密,2024,10,188961,主要係本期太陽能模組銷售量較去年同期減少所致
2024-10-01,4956,光鋐,2024,10,101633,
2024-10-01,4960,誠美材,2024,10,676906,
2024-10-01,4976,佳凌,2024,10,81612,
2024-10-01,5234,達興材料,2024,10,352530,
2024-10-01,5244,弘凱,2024,10,75924,
2024-10-01,5484,慧友,2024,10,42181,
2024-10-01,6116,彩晶,2024,10,1030378,
2024-10-01,6120,達運,2024,10,1184372,
2024-10-01,6164,華興,2024,10,48303,
2024-10-01,6168,宏齊,2024,10,165569,
2024-10-01,6176,瑞儀,2024,10,4643014,
2024-10-01,6209,今國光,2024,10,207030,
2024-10-01,6225,天瀚,2024,10,3754,
2024-10-01,6226,光鼎,2024,10,55852,
2024-10-01,6278,台表科,2024,10,3737811,
2024-10-01,6405,悅城,2024,10,9455,
2024-10-01,6443,元晶,2024,10,250474,月營收相較同期減少主要為市場以及天候颱風導致下游工程延宕所致
2024-10-01,6477,安集,2024,10,62292,
2024-10-01,6668,中揚光,2024,10,73182,
2024-10-01,6706,惠特,2024,10,109568,
2024-10-01,6742,澤米,2024,10,55746,
2024-10-01,6916,華凌,2024,10,150843,
2024-10-01,8104,錸寶,2024,10,211269,
2024-10-01,8105,凌巨,2024,10,845820,
2024-10-01,8215,明基材,2024,10,1632557,
2024-10-01,2314,台揚,2024,10,109785,因客戶調整排程遞延出貨，故營收減少
2024-10-01,2321,東訊,2024,10,55932,
2024-10-01,2332,友訊,2024,10,1116216,
2024-10-01,2345,智邦,2024,10,10882611,客戶需求增加
2024-10-01,2412,中華電,2024,10,20118003,
2024-10-01,2419,仲琦,2024,10,832124,配合客戶需求出貨量增加
2024-10-01,2424,隴華,2024,10,7394,本月增加因銷售監控系統軟硬體增加。
2024-10-01,2439,美律,2024,10,4116233,
2024-10-01,2444,兆勁,2024,10,158067,
2024-10-01,2450,神腦,2024,10,3353952,
2024-10-01,2455,全新,2024,10,236267,
2024-10-01,2485,兆赫,2024,10,92265,客戶端因產品驗證而調整出貨時程
2024-10-01,2498,宏達電,2024,10,223407,
2024-10-01,3025,星通,2024,10,43317,
2024-10-01,3027,盛達,2024,10,161063,
2024-10-01,3045,台灣大,2024,10,15929971,
2024-10-01,3047,訊舟,2024,10,635277,子公司新市場出貨增加所致
2024-10-01,3062,建漢,2024,10,230243,
2024-10-01,3138,耀登,2024,10,138563,
2024-10-01,3311,閎暉,2024,10,206771,
2024-10-01,3380,明泰,2024,10,1770171,
2024-10-01,3419,譁裕,2024,10,125954,
2024-10-01,3447,展達,2024,10,326280,"本月營收增加,主係客戶需求增加所致。"
2024-10-01,3596,智易,2024,10,4017880,
2024-10-01,3669,圓展,2024,10,178556,
2024-10-01,3694,海華,2024,10,696194,
2024-10-01,3704,合勤控,2024,10,1983878,
2024-10-01,4904,遠傳,2024,10,9843541,
2024-10-01,4906,正文,2024,10,2014560,
2024-10-01,5388,中磊,2024,10,3672723,
2024-10-01,6136,富爾特,2024,10,43065,
2024-10-01,6142,友勁,2024,10,120280,淡季及客戶需求調整
2024-10-01,6152,百一,2024,10,111955,
2024-10-01,6216,居易,2024,10,34060,訂單增加
2024-10-01,6285,啟��,2024,10,9160937,
2024-10-01,6416,瑞祺電通,2024,10,311004,
2024-10-01,6426,統新,2024,10,29089,
2024-10-01,6442,光聖,2024,10,587739,市場需求增加
2024-10-01,6674,鋐寶科技,2024,10,126500,
2024-10-01,6792,詠業,2024,10,103587,
2024-10-01,8011,台通,2024,10,148465,
2024-10-01,8045,達運光電,2024,10,106619,產品轉換期
2024-10-01,8101,華冠,2024,10,6818,主要客戶庫存去化中
2024-10-01,1471,首利,2024,10,29773,本月營收較去年同期增加，主係因為客戶需求增加所致。
2024-10-01,1582,信錦,2024,10,656070,
2024-10-01,2059,川湖,2024,10,962289,去年適逢客戶開始庫存調整，經過去化庫存及導入新品後導致年對年增幅度較大。
2024-10-01,2308,台達電,2024,10,38816849,
2024-10-01,2313,華通,2024,10,6640127,
2024-10-01,2316,楠梓電,2024,10,344128,
2024-10-01,2327,國巨,2024,10,10465920,
2024-10-01,2328,廣宇,2024,10,1864623,
2024-10-01,2355,敬鵬,2024,10,1406315,
2024-10-01,2367,燿華,2024,10,1455582,
2024-10-01,2368,金像電,2024,10,3064037,
2024-10-01,2375,凱美,2024,10,409006,
2024-10-01,2383,台光電,2024,10,5817800,受惠於AI伺服器成長力道
2024-10-01,2385,群光,2024,10,9287911,
2024-10-01,2392,正崴,2024,10,12029845,
2024-10-01,2402,毅嘉,2024,10,865963,
2024-10-01,2413,環科,2024,10,299719,
2024-10-01,2415,錩新,2024,10,159913,
2024-10-01,2420,新巨,2024,10,181158,
2024-10-01,2421,建準,2024,10,1175506,
2024-10-01,2428,興勤,2024,10,613409,
2024-10-01,2431,聯昌,2024,10,41408,
2024-10-01,2440,太空梭,2024,10,331126,
2024-10-01,2457,飛宏,2024,10,775604,
2024-10-01,2460,建通,2024,10,247569,
2024-10-01,2462,良得電,2024,10,325014,
2024-10-01,2467,志聖,2024,10,371439,
2024-10-01,2472,立隆電,2024,10,905882,
2024-10-01,2476,鉅祥,2024,10,558215,
2024-10-01,2478,大毅,2024,10,420735,
2024-10-01,2483,百容,2024,10,152836,
2024-10-01,2484,希華,2024,10,190838,
2024-10-01,2492,華新科,2024,10,2772231,
2024-10-01,2493,揚博,2024,10,298272,
2024-10-01,3003,健和興,2024,10,404365,
2024-10-01,3011,今皓,2024,10,90714,
2024-10-01,3015,全漢,2024,10,935103,
2024-10-01,3021,鴻名,2024,10,287911,
2024-10-01,3023,信邦,2024,10,2805869,
2024-10-01,3026,禾伸堂,2024,10,1080046,
2024-10-01,3032,偉訓,2024,10,577364,
2024-10-01,3037,欣興,2024,10,10479818,
2024-10-01,3042,晶技,2024,10,1164332,
2024-10-01,3044,健鼎,2024,10,5604038,
2024-10-01,3058,立德,2024,10,253432,
2024-10-01,3090,日電貿,2024,10,1146636,
2024-10-01,3092,鴻碩,2024,10,135337,
2024-10-01,3229,晟鈦,2024,10,86074,
2024-10-01,3296,勝德,2024,10,131540,
2024-10-01,3308,聯德,2024,10,549,客戶暫停拉貨
2024-10-01,3321,同泰,2024,10,152677,
2024-10-01,3338,泰碩,2024,10,288371,
2024-10-01,3376,新日興,2024,10,1164173,
2024-10-01,3432,台端,2024,10,5298,主係因增加新產品出貨所致
2024-10-01,3501,維熹,2024,10,483933,
2024-10-01,3533,嘉澤,2024,10,2760646,
2024-10-01,3550,聯穎,2024,10,291823,累計營業收入較去年減少，主係自去年第四季開始收縮減少銅線廠交易所致。
2024-10-01,3593,力銘,2024,10,86860,
2024-10-01,3605,宏致,2024,10,848642,
2024-10-01,3607,谷崧,2024,10,306778,
2024-10-01,3645,達邁,2024,10,180330,因去年受景氣不確定性影響，營收基期較低，致使今年營收百分比較去年同期增加。
2024-10-01,3653,健策,2024,10,1310211,
